Stkcd,Reptdt,S0301a,S0302a,S0303a,S0304a,S0305a,S0306a
600661,2018/12/31,上海交大产业投资管理(集团)有限公司,34768233,2,12.13,"国有法人股,流通A股",1
600661,2018/12/31,上海交大企业管理中心,29939716,2,10.45,"国有法人股,流通A股",2
600661,2018/12/31,上海长甲投资有限公司,24019215,2,8.38,流通A股,3
600661,2018/12/31,中金投资(集团)有限公司,23988074,1,8.37,流通A股,4
600661,2018/12/31,宁波梅山保税港区长甲宏泰投资中心(有限合伙),20213785,2,7.05,流通A股,5
600661,2018/12/31,上海起然教育管理咨询有限公司,14508524,2,5.06,流通A股,6
600661,2018/12/31,上海中金资本投资有限公司,12697116,2,4.43,流通A股,7
600661,2018/12/31,上海东方基础建设发展有限公司,11411971,2,3.98,流通A股,8
600661,2018/12/31,上海恒石投资管理有限公司,7463697,2,2.6,流通A股,9
600661,2018/12/31,上海赛领讯达股权投资基金合伙企业(有限合伙),5494461,2,1.92,境内法人持有股份,10
600661,2018/12/31,上海赛领并购投资基金合伙企业(有限合伙),5494461,2,1.92,境内法人持有股份,11
600661,2018/12/31,上海诚鼎新扬子投资合伙企业(有限合伙),5494461,2,1.92,境内法人持有股份,12
600662,2018/12/31,上海久事(集团)有限公司,474043561,2,45,流通A股,1
600662,2018/12/31,黄伟,5305500,2,0.5,流通A股,2
600662,2018/12/31,信泰人寿保险股份有限公司-万能保险产品,5143300,2,0.49,流通A股,3
600662,2018/12/31,许树华,5000000,2,0.47,流通A股,4
600662,2018/12/31,张煜,4588887,2,0.44,流通A股,5
600662,2018/12/31,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,3426189,2,0.33,流通A股,6
600662,2018/12/31,马英骐,3038800,2,0.29,流通A股,7
600662,2018/12/31,秦晓莹,2960100,2,0.28,流通A股,8
600662,2018/12/31,项英良,2637100,2,0.25,流通A股,9
600662,2018/12/31,中国工商银行股份有限公司-上证上海改革发展主题交易型开放式指数发起式证券投资基金,2386900,2,0.23,流通A股,10
600663,2018/12/31,上海陆家嘴(集团)有限公司,1896671385,2,56.42,流通A股,1
600663,2018/12/31,中国证券金融股份有限公司,100518799,3,2.99,流通A股,2
600663,2018/12/31,上海国际集团资产管理有限公司,99284043,3,2.95,流通A股,3
600663,2018/12/31,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,22966923,3,0.68,流通A股,4
600663,2018/12/31,ISHARES EDGE MSCI MIN VOL EMERGING MARKETS ETF,19045934,3,0.57,流通B股,5
600663,2018/12/31,中央汇金资产管理有限责任公司,16800120,3,0.5,流通A股,6
600663,2018/12/31,VANGUARD EMERGING MARKETS STOCK INDEX FUND,15033843,3,0.45,流通B股,7
600663,2018/12/31,LGT BANK AG,14918000,3,0.44,流通B股,8
600663,2018/12/31,NORGES BANK,14886476,3,0.44,流通B股,9
600663,2018/12/31,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,13462235,3,0.4,流通B股,10
600664,2018/12/31,哈药集团有限公司,1173173885,2,46.1,流通A股,1
600664,2018/12/31,中国证券投资者保护基金有限责任公司,55725125,2,2.19,流通A股,2
600664,2018/12/31,中央汇金资产管理有限责任公司,48833200,2,1.92,流通A股,3
600664,2018/12/31,哈尔滨天翔伟业投资有限公司,46600098,2,1.83,流通A股,4
600664,2018/12/31,招商银行股份有限公司-上证红利交易型开放式指数证券投资基金,26696700,2,1.05,流通A股,5
600664,2018/12/31,浙江省财务开发公司,23883418,2,0.94,流通A股,6
600664,2018/12/31,中国证券金融股份有限公司,19995229,2,0.79,流通A股,7
600664,2018/12/31,香港中央结算有限公司,19376779,2,0.76,流通A股,8
600664,2018/12/31,李桂林,16431300,2,0.65,流通A股,9
600664,2018/12/31,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,16236957,2,0.64,流通A股,10
600665,2018/12/31,西安高新技术产业开发区房地产开发公司,494553735,1,57.23,流通A股,1
600665,2018/12/31,信裕金久(芜湖)投资中心(有限合伙),13305300,3,1.54,流通A股,2
600665,2018/12/31,李大中,10139864,3,1.17,流通A股,3
600665,2018/12/31,王德华,5863800,3,0.68,流通A股,4
600665,2018/12/31,王有利,5500300,3,0.64,流通A股,5
600665,2018/12/31,郑文健,5076491,3,0.59,流通A股,6
600665,2018/12/31,领航投资澳洲有限公司-领航新兴市场股指基金(交易所),3429500,3,0.4,流通A股,7
600665,2018/12/31,顾勇梁,3315271,3,0.38,流通A股,8
600665,2018/12/31,江彩虹,2691500,3,0.31,流通A股,9
600665,2018/12/31,中国太平洋人寿保险股份有限公司-东证资管-太保人寿股票红利1号定向资产管理计划,2253102,3,0.26,流通A股,10
600666,2018/12/31,左洪波,233223515,1,19,"境内自然人持有股份,流通A股",1
600666,2018/12/31,褚淑霞,157483093,1,12.83,"境内自然人持有股份,流通A股",2
600666,2018/12/31,哈尔滨工业大学实业开发总公司,79910800,3,6.51,境内法人持有股份,3
600666,2018/12/31,江苏高投成长价值股权投资合伙企业(有限合伙),41436603,3,3.38,"境内法人持有股份,流通A股",4
600666,2018/12/31,深圳市瑞盈价值创业投资合伙企业(有限合伙),14718896,3,1.2,境内法人持有股份,5
600666,2018/12/31,苏州松禾成长二号创业投资中心(有限合伙),13670111,3,1.11,"境内法人持有股份,流通A股",6
600666,2018/12/31,深圳市神华投资集团有限公司,13565805,1,1.11,境内法人持有股份,7
600666,2018/12/31,隋爱民,10174352,3,0.83,境内自然人持有股份,8
600666,2018/12/31,山南市玄通管理咨询有限公司,6782898,3,0.55,境内法人持有股份,9
600666,2018/12/31,张冰飞,4624603,3,0.38,流通A股,10
600667,2018/12/31,无锡产业发展集团有限公司,630094836,2,29.92,"国有法人股,流通A股",1
600667,2018/12/31,无锡市太极实业股份有限公司-太极实业·十一科技员工持股计划,193975903,2,9.21,境内法人持有股份,2
600667,2018/12/31,国家集成电路产业投资基金股份有限公司,130000000,2,6.17,流通A股,3
600667,2018/12/31,无锡创业投资集团有限公司,100401606,2,4.77,国有法人股,4
600667,2018/12/31,无锡市建设发展投资有限公司,80321285,2,3.81,国有法人股,5
600667,2018/12/31,无锡市金融投资有限责任公司,75552941,1,3.59,国有法人股,6
600667,2018/12/31,苏州国际发展集团有限公司,40160642,2,1.91,国有法人股,7
600667,2018/12/31,赵振元,30588235,2,1.45,境内自然人持有股份,8
600667,2018/12/31,成都成达工程有限公司,24470588,2,1.16,境内法人持有股份,9
600667,2018/12/31,香港中央结算有限公司,23991159,3,1.14,流通A股,10
600668,2018/12/31,金华市通济国有资产投资有限公司,55564103,2,16.15,流通A股,1
600668,2018/12/31,香港中央结算有限公司,13096979,2,3.81,流通A股,2
600668,2018/12/31,国通信托有限责任公司-国通信托·惠钰1号单一资金信托,9234900,2,2.68,流通A股,3
600668,2018/12/31,华信信托股份有限公司-华信信托·工信1号集合资金信托计划,7298600,2,2.12,流通A股,4
600668,2018/12/31,易方达基金-工商银行-易方达基金臻选2号资产管理计划,4507373,2,1.31,流通A股,5
600668,2018/12/31,浙江康恩贝制药股份有限公司,2963192,2,0.86,流通A股,6
600668,2018/12/31,钟以隆,2540000,2,0.74,流通A股,7
600668,2018/12/31,徐新华,2369600,2,0.69,流通A股,8
600668,2018/12/31,王晓红,2346169,2,0.68,流通A股,9
600668,2018/12/31,吴建新,2200501,2,0.64,流通A股,10
600671,2018/12/31,长城影视文化企业集团有限公司,33181813,1,27.25,流通A股,1
600671,2018/12/31,青岛汇隆华泽投资有限公司,26799460,2,22.01,流通A股,2
600671,2018/12/31,王征宇,4940000,2,4.06,流通A股,3
600671,2018/12/31,杭州岳殿润投资管理合伙企业(有限合伙),4000000,2,3.29,流通A股,4
600671,2018/12/31,杨丹,2879110,2,2.37,流通A股,5
600671,2018/12/31,谢晴,2613800,2,2.15,流通A股,6
600671,2018/12/31,王远燕,2001127,2,1.64,流通A股,7
600671,2018/12/31,黄静,1922300,2,1.58,流通A股,8
600671,2018/12/31,MORGAN STANLEY & CO. INTERNATIONAL PLC.,1864013,2,1.53,流通A股,9
600671,2018/12/31,建德控股有限公司,1443925,2,1.19,流通A股,10
600673,2018/12/31,深圳市东阳光实业发展有限公司,842894889,1,27.97,流通A股,1
600673,2018/12/31,宜昌东阳光药业股份有限公司,545023350,1,18.08,境内法人持有股份,2
600673,2018/12/31,乳源阳之光铝业发展有限公司,128058819,1,4.25,流通A股,3
600673,2018/12/31,乳源瑶族自治县东阳光企业管理有限公司,91049160,1,3.02,流通A股,4
600673,2018/12/31,深圳市明达资产管理有限公司-明达12期私募投资基金,47961888,3,1.59,流通A股,5
600673,2018/12/31,陕西省国际信托股份有限公司-陕国投·荣兴5号证券投资集合资金信托计划,44172249,3,1.47,流通A股,6
600673,2018/12/31,深圳市事必安投资有限公司,30798471,3,1.02,流通A股,7
600673,2018/12/31,兴业国际信托有限公司-兴享进取明达1号证券投资集合资金信托计划,30408447,3,1.01,流通A股,8
600673,2018/12/31,华泰证券股份有限公司,28210592,3,0.94,流通A股,9
600673,2018/12/31,中国证券金融股份有限公司,27540133,3,0.91,流通A股,10
600674,2018/12/31,四川省投资集团有限责任公司,2230183609,2,50.66,流通A股,1
600674,2018/12/31,中国长江电力股份有限公司,304489172,2,6.92,流通A股,2
600674,2018/12/31,北京大地远通(集团)有限公司,188591194,1,4.28,流通A股,3
600674,2018/12/31,中国证券金融股份有限公司,127846324,2,2.9,流通A股,4
600674,2018/12/31,香港中央结算有限公司,83984802,2,1.91,流通A股,5
600674,2018/12/31,北京远通鑫海商贸有限公司,71237222,1,1.62,流通A股,6
600674,2018/12/31,中央汇金资产管理有限责任公司,47360500,2,1.08,流通A股,7
600674,2018/12/31,广发证券资管-招商银行-广发资管长稳1号集合资产管理计划,43517576,2,0.99,流通A股,8
600674,2018/12/31,峨眉山市峨铁工业服务有限公司,39661038,1,0.9,流通A股,9
600674,2018/12/31,中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金,34733759,2,0.79,流通A股,10
600675,2018/12/31,上海地产(集团)有限公司,3477081566,2,68.44,"国有法人股,流通A股",1
600675,2018/12/31,华润置地控股有限公司,343538928,2,6.76,国有法人股,2
600675,2018/12/31,上海谐意资产管理有限公司,120000000,3,2.36,流通A股,3
600675,2018/12/31,深圳市恩情投资发展有限公司,109873744,3,2.16,流通A股,4
600675,2018/12/31,中国证券金融股份有限公司,45471482,3,0.9,流通A股,5
600675,2018/12/31,平安不动产有限公司,29872950,3,0.59,境内法人持有股份,6
600675,2018/12/31,易武,25173500,3,0.5,流通A股,7
600675,2018/12/31,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,21619252,3,0.43,流通A股,8
600675,2018/12/31,姚建华,21134755,3,0.42,流通A股,9
600675,2018/12/31,李菁,15834600,3,0.31,流通A股,10
600676,2018/12/31,上海交运(集团)公司,328271846,2,31.92,"国有法人股,流通A股",1
600676,2018/12/31,上海国盛(集团)有限公司,155373195,2,15.11,流通A股,2
600676,2018/12/31,上海久事(集团)有限公司,42948649,2,4.18,流通A股,3
600676,2018/12/31,李建华,11198811,2,1.09,流通A股,4
600676,2018/12/31,上海地产(集团)有限公司,9173669,2,0.89,流通A股,5
600676,2018/12/31,刘伟,7595600,2,0.74,流通A股,6
600676,2018/12/31,中国人民财产保险股份有限公司-传统-收益组合,7360338,2,0.72,流通A股,7
600676,2018/12/31,兴证投资管理有限公司,5827505,2,0.57,流通A股,8
600676,2018/12/31,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,3811644,2,0.37,流通A股,9
600676,2018/12/31,中国人民财产保险股份有限公司-传统-普通保险产品-008C-CT001沪,3565045,2,0.35,流通A股,10
600677,2018/12/31,中国航天科工集团有限公司,100207883,2,19.2,"国有法人股,流通A股",1
600677,2018/12/31,邹永杭,42357232,2,8.12,境内自然人持有股份,2
600677,2018/12/31,西藏紫光春华投资有限公司,12763241,2,2.45,国有法人股,3
600677,2018/12/31,朱汉坤,12393988,1,2.38,境内自然人持有股份,4
600677,2018/12/31,张奕,7218720,2,1.38,境内自然人持有股份,5
600677,2018/12/31,南昌万和宜家股权投资合伙企业(有限合伙),5997091,2,1.15,境内法人持有股份,6
600677,2018/12/31,吕强,1967794,3,0.38,流通A股,7
600677,2018/12/31,杜建明,1600000,3,0.31,流通A股,8
600677,2018/12/31,张金伙,1233215,3,0.24,流通A股,9
600677,2018/12/31,梁秀娟,1000000,3,0.19,流通A股,10
600678,2018/12/31,深圳朴素至纯投资企业(有限合伙),71553484,1,20.5,流通A股,1
600678,2018/12/31,上海艾顿物资销售有限公司,8000000,2,2.29,流通A股,2
600678,2018/12/31,上海锦汇稀贵金属有限公司,6449500,2,1.85,流通A股,3
600678,2018/12/31,上海卓泰有色金属有限公司,6000000,2,1.72,流通A股,4
600678,2018/12/31,宁波丰铭投资咨询有限公司,5000000,2,1.43,流通A股,5
600678,2018/12/31,虞伟庆,1500000,2,0.43,流通A股,6
600678,2018/12/31,陈华梁,1500000,2,0.43,流通A股,7
600678,2018/12/31,陈一心,1141601,2,0.33,流通A股,8
600678,2018/12/31,绍兴华都投资管理有限公司,1100000,2,0.32,流通A股,9
600678,2018/12/31,曾振宏,1046500,2,0.3,流通A股,10
600679,2018/12/31,上海市金山区国有资产监督管理委员会,117354739,2,29.18,流通A股,1
600679,2018/12/31,江苏美乐投资有限公司,39339505,1,9.78,流通A股,2
600679,2018/12/31,王翔宇,4619980,1,1.15,流通A股,3
600679,2018/12/31,VANGUARD EMERGING MARKETSSTOCK INDEX FUND,3009500,3,0.75,流通B股,4
600679,2018/12/31,VANGUARD TOTAL INTERNATIONALSTOCK INDEX FUND,1958834,3,0.49,流通B股,5
600679,2018/12/31,NORGES BANK,1385039,3,0.34,流通B股,6
600679,2018/12/31,周晓建,1380255,3,0.34,流通B股,7
600679,2018/12/31,缪明华,1213000,3,0.3,流通B股,8
600679,2018/12/31,招商证券香港有限公司,1074073,3,0.27,流通B股,9
600679,2018/12/31,Bank of Singapore Limited,1000000,3,0.25,流通B股,10
600680,2018/12/31,中国普天信息产业股份有限公司,192073258,2,50.25,流通A股,1
600680,2018/12/31,何炜,5552505,3,1.45,流通B股,2
600680,2018/12/31,傅频青,2428100,3,0.64,流通B股,3
600680,2018/12/31,毛瓯越,1499931,2,0.39,流通A股,4
600680,2018/12/31,高巧珍,1041000,3,0.27,流通B股,5
600680,2018/12/31,陈庆桃,1001600,2,0.26,流通A股,6
600680,2018/12/31,葛建平,926100,3,0.24,流通B股,7
600680,2018/12/31,国元证券经纪(香港)有限公司,914828,3,0.24,流通B股,8
600680,2018/12/31,缪明华,870000,3,0.2,流通B股,9
600680,2018/12/31,裘兴祥,757353,3,0.2,流通B股,10
600681,2018/12/31,廊坊百川资产管理有限公司,385063203,1,37.33,境内法人持有股份,1
600681,2018/12/31,曹飞,139409090,2,13.52,"境内自然人持有股份,流通A股",2
600681,2018/12/31,王东海,126750497,1,12.29,境内自然人持有股份,3
600681,2018/12/31,荆州贤达实业有限公司,55905597,1,5.42,"境内法人持有股份,流通A股",4
600681,2018/12/31,中金佳泰(天津)股权投资基金合伙企业(有限合伙),24639903,2,2.39,"境内法人持有股份,流通A股",5
600681,2018/12/31,王东江,16010376,1,1.55,"境内自然人持有股份,流通A股",6
600681,2018/12/31,王东水,14241629,1,1.38,境内自然人持有股份,7
600681,2018/12/31,荆州市景湖房地产开发有限公司,13471264,2,1.31,"境内法人持有股份,流通A股",8
600681,2018/12/31,武汉国有资产经营有限公司,12827422,2,1.24,流通A股,9
600681,2018/12/31,曲毅,9948604,2,0.96,流通A股,10
600682,2018/12/31,三胞集团有限公司,484482721,1,37.48,"境内法人持有股份,流通A股",1
600682,2018/12/31,银丰生物工程集团有限公司,96722192,1,7.48,"境内法人持有股份,流通A股",2
600682,2018/12/31,新余创立恒远投资管理有限公司,55391644,1,4.28,流通A股,3
600682,2018/12/31,南京华美联合营销管理有限公司,44658856,1,3.45,流通A股,4
600682,2018/12/31,南京旅游集团有限责任公司,41320000,1,3.2,流通A股,5
600682,2018/12/31,南京中森泰富科技发展有限公司,35000000,1,2.71,流通A股,6
600682,2018/12/31,南京加大投资管理有限公司,34619764,1,2.68,流通A股,7
600682,2018/12/31,珠海横琴长乐汇资本管理有限公司-智汇5号私募证券投资基金,21746267,2,1.68,流通A股,8
600682,2018/12/31,兴业国际信托有限公司-兴业信托-兴运扶摇7号集合资金信托计划,16503773,2,1.28,流通A股,9
600682,2018/12/31,李微,15729842,2,1.22,流通A股,10
600683,2018/12/31,北京市基础设施投资有限公司,266679817,2,36,流通A股,1
600683,2018/12/31,程少良,153929736,2,20.78,流通A股,2
600683,2018/12/31,中国银泰投资有限公司,30000000,1,4.05,流通A股,3
600683,2018/12/31,阳光人寿保险股份有限公司-传统保险产品,28485575,2,3.85,流通A股,4
600683,2018/12/31,阳光人寿保险股份有限公司-吉利两全保险产品,5959025,2,0.8,流通A股,5
600683,2018/12/31,阳光财产保险股份有限公司-传统-普通保险产品,5159687,2,0.7,流通A股,6
600683,2018/12/31,来一飞,4868000,2,0.66,流通A股,7
600683,2018/12/31,宁波市银河综合服务管理中心,4280100,2,0.58,流通A股,8
600683,2018/12/31,戴文伟,3000000,2,0.4,流通A股,9
600683,2018/12/31,泰康人寿保险有限责任公司-投连-积极成长,2552466,2,0.34,流通A股,10
600684,2018/12/31,广州珠江实业集团有限公司,265409503,1,31.1,流通A股,1
600684,2018/12/31,广州市人民政府国有资产监督管理委员会,38569408,2,4.52,流通A股,2
600684,2018/12/31,郭华容,6338828,2,0.74,流通A股,3
600684,2018/12/31,黎少明,4500000,2,0.53,流通A股,4
600684,2018/12/31,香港中央结算有限公司,3879022,2,0.45,流通A股,5
600684,2018/12/31,黄文丰,3240000,2,0.38,流通A股,6
600684,2018/12/31,邝伟强,2676200,2,0.31,流通A股,7
600684,2018/12/31,徐叔欢,2317320,2,0.27,流通A股,8
600684,2018/12/31,陈峰,2170000,2,0.25,流通A股,9
600684,2018/12/31,中国国际金融(香港)有限公司-中金稳定收益专户,1583220,2,0.19,流通A股,10
600685,2018/12/31,HKSCC NOMINEES LIMITED,589110727,2,41.68,流通H股,1
600685,2018/12/31,中国船舶工业集团有限公司,501745100,2,35.5,流通A股,2
600685,2018/12/31,中国证券金融股份有限公司,28189403,2,1.99,流通A股,3
600685,2018/12/31,中央汇金资产管理有限责任公司,15126100,2,1.07,流通A股,4
600685,2018/12/31,吴志转,9113108,2,0.64,流通A股,5
600685,2018/12/31,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,7189758,2,0.51,流通A股,6
600685,2018/12/31,谢传荣,7022413,2,0.5,流通A股,7
600685,2018/12/31,扬州科进船业有限公司,6500000,1,0.46,流通A股,8
600685,2018/12/31,西安投资控股有限公司,5291159,2,0.37,流通A股,9
600685,2018/12/31,金鹰基金-工商银行-金鹰穗通9号资产管理计划,5164479,2,0.37,流通A股,10
600686,2018/12/31,福建省汽车工业集团有限公司,182021601,2,30,流通A股,1
600686,2018/12/31,福建省投资开发集团有限责任公司,75757575,2,12.49,流通A股,2
600686,2018/12/31,福建省电子信息(集团)有限责任公司,30000010,2,4.94,流通A股,3
600686,2018/12/31,上海飞科投资有限公司,28000000,2,4.61,流通A股,4
600686,2018/12/31,福建省交通运输集团有限责任公司,25252525,2,4.16,流通A股,5
600686,2018/12/31,福建省能源集团有限责任公司,12626262,2,2.08,流通A股,6
600686,2018/12/31,华润深国投信托有限公司-泽熙1期单一资金信托,10009609,2,1.65,流通A股,7
600686,2018/12/31,平安资管-邮储银行-创赢3号资产管理产品,9475294,2,1.56,流通A股,8
600686,2018/12/31,UBS AG,9152399,2,1.51,流通A股,9
600686,2018/12/31,刘燕萍,7849298,2,1.29,流通A股,10
600687,2018/12/31,上海刚泰矿业有限公司,369634172,1,24.83,流通A股,1
600687,2018/12/31,刚泰集团有限公司,195511269,1,13.13,"境内法人持有股份,流通A股",2
600687,2018/12/31,兰州大地矿业有限责任公司,107356781,2,7.21,流通A股,3
600687,2018/12/31,上海六禾嘉睿投资中心(有限合伙),74497487,1,5,境内法人持有股份,4
600687,2018/12/31,上海刚泰投资咨询股份有限公司,64414071,1,4.33,流通A股,5
600687,2018/12/31,上海淮茂股权投资基金管理合伙企业(有限合伙),62814070,1,4.22,境内法人持有股份,6
600687,2018/12/31,上海见乙实业有限公司,37688442,1,2.53,境内法人持有股份,7
600687,2018/12/31,南通元鼎投资有限公司,37688442,1,2.53,境内法人持有股份,8
600687,2018/12/31,赫连剑茹,30150753,1,2.03,境内自然人持有股份,9
600687,2018/12/31,上海珂澜投资管理中心(有限合伙),22864321,1,1.54,境内法人持有股份,10
600688,2018/12/31,中国石油化工股份有限公司,5460000000,2,50.44,流通A股,1
600688,2018/12/31,香港中央结算(代理人)有限公司,3458140821,3,31.95,流通H股,2
600688,2018/12/31,中国证券金融股份有限公司,324111018,2,2.99,流通A股,3
600688,2018/12/31,香港中央结算有限公司,78698924,2,0.73,流通A股,4
600688,2018/12/31,中央汇金资产管理有限责任公司,67655800,2,0.63,流通A股,5
600688,2018/12/31,广发基金-农业银行-广发中证金融资产管理计划,45222300,2,0.42,流通A股,6
600688,2018/12/31,大成基金-农业银行-大成中证金融资产管理计划,43531469,2,0.4,流通A股,7
600688,2018/12/31,华夏基金-农业银行-华夏中证金融资产管理计划,43083750,2,0.4,流通A股,8
600688,2018/12/31,博时基金-农业银行-博时中证金融资产管理计划,43083700,2,0.4,流通A股,9
600688,2018/12/31,易方达基金-农业银行-易方达中证金融资产管理计划,43083700,2,0.4,流通A股,10
600689,2018/12/31,重庆轻纺控股(集团)公司,52158943,2,25.95,流通A股,1
600689,2018/12/31,BNP PARIBAS(ACTING THROUGH ITS HONGKONG BRANCH),5000000,3,2.49,流通B股,2
600689,2018/12/31,PICTET&CIE(EUROPE)S.A.,4694795,3,2.34,流通B股,3
600689,2018/12/31,上海纺织控股(集团)公司,2804194,2,1.4,流通A股,4
600689,2018/12/31,中冀投资股份有限公司,1856630,2,0.92,流通A股,5
600689,2018/12/31,林兰,1091000,2,0.54,流通A股,6
600689,2018/12/31,俞文灿,650000,3,0.32,流通B股,7
600689,2018/12/31,谢作纲,636350,3,0.32,流通B股,8
600689,2018/12/31,张效生,634900,3,0.32,流通B股,9
600689,2018/12/31,缪明华,500000,3,0.25,流通B股,10
600690,2018/12/31,海尔电器国际股份有限公司,1258684824,2,19.76,流通A股,1
600690,2018/12/31,海尔集团公司,1072610764,2,16.84,流通A股,2
600690,2018/12/31,香港中央结算有限公司,496233305,3,7.79,流通A股,3
600690,2018/12/31,GIC PRIVATE LIMITED,263406745,3,4.14,流通A股,4
600690,2018/12/31,Deutsche Bank Aktiengesellschaft,209115801,3,3.28,其他,5
600690,2018/12/31,中国证券金融股份有限公司,182592697,3,2.87,流通A股,6
600690,2018/12/31,青岛海尔创业投资咨询有限公司,172252560,2,2.7,流通A股,7
600690,2018/12/31,KKR HOME INVESTMENT S.A R.L.,161116436,3,2.53,流通A股,8
600690,2018/12/31,全国社保基金一零四组合,102211900,3,1.6,流通A股,9
600690,2018/12/31,中央汇金资产管理有限责任公司,69539900,3,1.09,流通A股,10
600691,2018/12/31,阳泉煤业(集团)有限责任公司,574674600,2,24.19,流通A股,1
600691,2018/12/31,深圳阳煤金陵产业投资基金有限公司,309597522,2,13.03,境内法人持有股份,2
600691,2018/12/31,北京金陵华软恒毅投资合伙企业(有限合伙),154798762,2,6.52,境内法人持有股份,3
600691,2018/12/31,北京金陵华软阳明投资合伙企业(有限合伙),154798762,2,6.52,境内法人持有股份,4
600691,2018/12/31,王连永,18549008,2,0.78,流通A股,5
600691,2018/12/31,殷琼林,13270820,2,0.56,流通A股,6
600691,2018/12/31,俞炜峰,13114228,2,0.55,流通A股,7
600691,2018/12/31,徐开东,12438824,2,0.52,流通A股,8
600691,2018/12/31,UBS AG,12113062,2,0.51,流通A股,9
600691,2018/12/31,中国国际金融(香港)有限公司-中金稳定收益专户,11708360,2,0.49,流通A股,10
600692,2018/12/31,崇明县国有资产监督管理委员会,114341751,2,32.51,"国有法人股,流通A股",1
600692,2018/12/31,凤鸣,2303701,3,0.65,流通A股,2
600692,2018/12/31,王桂英,1827531,3,0.52,流通A股,3
600692,2018/12/31,钟文光,1763200,3,0.5,流通A股,4
600692,2018/12/31,朱峥,1586678,3,0.45,流通A股,5
600692,2018/12/31,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1140520,3,0.32,流通A股,6
600692,2018/12/31,罗昕蔚,1022206,3,0.29,流通A股,7
600692,2018/12/31,孙曦,1005000,3,0.29,流通A股,8
600692,2018/12/31,王寿付,940000,3,0.27,流通A股,9
600692,2018/12/31,黄妙荣,900000,3,0.26,流通A股,10
600693,2018/12/31,福建丰琪投资有限公司,409746718,1,45.62,流通A股,1
600693,2018/12/31,施章峰,62837338,1,7,流通A股,2
600693,2018/12/31,许惠君,53200000,1,5.92,流通A股,3
600693,2018/12/31,深圳钦舟实业发展有限公司,30137140,2,3.36,流通A股,4
600693,2018/12/31,陈钦,18783286,2,2.09,流通A股,5
600693,2018/12/31,姚建华,15200000,2,1.69,流通A股,6
600693,2018/12/31,周华亮,10200000,2,1.14,流通A股,7
600693,2018/12/31,李多佳,6539600,2,0.73,流通A股,8
600693,2018/12/31,郭华容,5802843,2,0.65,流通A股,9
600693,2018/12/31,林针,5408512,2,0.6,流通A股,10
600694,2018/12/31,大商集团有限公司,76602149,1,26.08,流通A股,1
600694,2018/12/31,安邦人寿保险股份有限公司-保守型投资组合,44028289,2,14.99,流通A股,2
600694,2018/12/31,大连国商资产经营管理有限公司,25013382,2,8.52,流通A股,3
600694,2018/12/31,中央汇金资产管理有限责任公司,8721300,2,2.97,流通A股,4
600694,2018/12/31,中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF),6300000,2,2.14,流通A股,5
600694,2018/12/31,毛越明,4768918,2,1.62,流通A股,6
600694,2018/12/31,全国社保基金一零四组合,3009943,2,1.02,流通A股,7
600694,2018/12/31,大商投资管理有限公司,2855905,2,0.97,流通A股,8
600694,2018/12/31,大连国际信托投资公司,2516085,2,0.86,流通A股,9
600694,2018/12/31,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1724950,2,0.59,流通A股,10
600695,2018/12/31,绿庭(香港)有限公司,111626770,2,15.7,流通A股,1
600695,2018/12/31,上海绿庭科创生态科技有限公司,36894304,1,5.19,流通A股,2
600695,2018/12/31,招商证券香港有限公司,34581152,3,4.86,流通B股,3
600695,2018/12/31,东方证券(香港)有限公司,22348567,3,3.14,流通B股,4
600695,2018/12/31,VANGUARD EMERGINGMARKETS STOCK INDEX FUND,4733900,3,0.67,流通B股,6
600695,2018/12/31,SHENWAN HONGYUANNOMINEES(H.K.)LIMITED,4579830,3,0.64,流通B股,7
600695,2018/12/31,NOMURA SINGAPORE LIMITED,3554588,3,0.5,流通B股,8
600695,2018/12/31,VANGUARD TOTALINTERNATIONAL STOCK INDEX FUND,3316001,3,0.47,流通B股,9
600695,2018/12/31,沈安鑫,3128000,3,0.44,流通B股,10
600695,2018/12/31,HAITONG INTERNATIONALSECURITIES COMPANY LIMITED-ACCOUNT CLIENT,6737444,3,0.95,流通A股,5
600696,2018/12/31,五牛股权投资基金管理有限公司,36980204,2,10.86,流通A股,1
600696,2018/12/31,上海五牛亥尊投资中心(有限合伙),20314886,2,5.97,流通A股,2
600696,2018/12/31,匹凸匹(中国)有限公司,20000000,2,5.87,流通A股,3
600696,2018/12/31,张丽娟,14686326,2,4.31,流通A股,4
600696,2018/12/31,上海五牛御勉投资中心(有限合伙),14184900,2,4.17,流通A股,5
600696,2018/12/31,华宝信托有限责任公司-天高资本20号单一资金信托,7307239,2,2.15,流通A股,6
600696,2018/12/31,杨春菊,4172459,2,1.23,流通A股,7
